K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_129.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_129.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_129.jpg, 0, 1, 0, 30.19028
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_234.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_234.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_234.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_337.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_337.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_337.jpg, -0.1410118, 1, 0, 30.18471
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_439.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_439.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_439.jpg, 0, 1, 0, 30.19012
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_541.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_541.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_541.jpg, 0, 1, 0, 30.19027
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_646.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_646.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_646.jpg, 0, 1, 0, 30.19035
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_746.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_746.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_746.jpg, 0, 1, 0, 30.19031
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_852.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_852.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_852.jpg, 0, 1, 0, 30.19031
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_35_953.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_35_953.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_35_953.jpg, 0.01795901, 1, 0, 30.19023
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_061.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_061.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_061.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_164.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_164.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_164.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_266.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_266.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_266.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_371.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_371.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_371.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_475.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_475.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_475.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_578.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_578.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_578.jpg, 0, 1, 0, 30.19031
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_678.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_678.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_678.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_783.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_783.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_783.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_887.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_887.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_887.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_36_991.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_36_991.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_36_991.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_094.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_094.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_094.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_196.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_196.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_196.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_297.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_297.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_297.jpg, 0, 1, 0, 30.19031
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_400.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_400.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_400.jpg, 0, 1, 0, 30.19043
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_500.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_500.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_500.jpg, 0.0620486, 1, 0, 30.1894
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_605.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_605.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_605.jpg, 0.2585557, 1, 0, 30.17535
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_710.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_710.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_710.jpg, 0, 1, 0, 30.18895
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_811.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_811.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_811.jpg, 0, 1, 0, 30.1901
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_37_914.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_37_914.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_37_914.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_019.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_019.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_019.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_121.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_121.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_121.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_222.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_222.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_222.jpg, 0, 1, 0, 30.19027
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_323.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_323.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_323.jpg, 0.3059977, 1, 0, 30.16775
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_425.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_425.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_425.jpg, 0.01652786, 1, 0, 30.18986
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_527.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_527.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_527.jpg, 0, 1, 0, 30.19005
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_631.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_631.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_631.jpg, 0, 1, 0, 30.19026
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_733.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_733.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_733.jpg, 0, 1, 0, 30.19086
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_835.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_835.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_835.jpg, 0.2596075, 1, 0, 30.17491
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_38_935.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_38_935.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_38_935.jpg, 0.564402, 1, 0, 30.13552
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_038.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_038.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_038.jpg, 0.2688629, 1, 0, 30.19193
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_140.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_140.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_140.jpg, 0.1271602, 1, 0, 30.19202
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_244.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_244.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_244.jpg, 0.2576727, 1, 0, 30.18593
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_346.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_346.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_346.jpg, 0, 1, 0, 30.18836
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_447.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_447.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_447.jpg, 0, 1, 0, 30.18979
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_551.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_551.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_551.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_656.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_656.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_656.jpg, 0.06239591, 1, 0, 30.18924
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_756.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_756.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_756.jpg, 0.3629599, 1, 0, 30.16285
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_860.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_860.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_860.jpg, 0.5961376, 1, 0, 30.14111
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_39_965.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_39_965.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_39_965.jpg, 0.284221, 1, 0, 30.19531
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_066.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_066.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_066.jpg, 0, 1, 0, 30.18757
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_169.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_169.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_169.jpg, 0.3062218, 1, 0, 30.17947
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_273.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_273.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_273.jpg, 0.05408143, 1, 0, 30.19234
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_376.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_376.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_376.jpg, 0, 1, 0, 30.19001
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_479.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_479.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_479.jpg, 0.1340706, 1, 0, 30.18524
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_586.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_586.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_586.jpg, 0.5069582, 1, 0, 30.1441
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_690.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_690.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_690.jpg, 0.7994036, 1, 0, 30.1066
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_792.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_792.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_792.jpg, 0.9035372, 1, 0, 30.11057
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_891.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_891.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_891.jpg, 0.606572, 1, 0, 30.19223
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_40_993.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_40_993.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_40_993.jpg, 0.3003576, 1, 0, 30.20405
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_099.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_099.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_099.jpg, 0.008970158, 1, 0, 30.18491
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_201.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_201.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_201.jpg, 0, 1, 0, 30.18966
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_305.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_305.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_305.jpg, 0, 1, 0, 30.19039
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_406.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_406.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_406.jpg, 0, 1, 0, 30.18972
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_510.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_510.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_510.jpg, -0.2931091, 1, 0, 30.16978
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_614.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_614.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_614.jpg, -0.3086678, 1, 0, 30.18295
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_716.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_716.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_716.jpg, -0.003409045, 1, 0, 30.1873
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_819.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_819.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_819.jpg, 0, 1, 0, 30.19071
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_41_924.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_41_924.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_41_924.jpg, 0.3148971, 1, 0, 30.16414
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_027.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_027.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_027.jpg, 0.6235945, 1, 0, 30.12459
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_130.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_130.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_130.jpg, 0.3387235, 1, 0, 30.18958
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_237.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_237.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_237.jpg, 0.0421597, 1, 0, 30.18882
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_337.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_337.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_337.jpg, 0, 1, 0, 30.18955
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_439.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_439.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_439.jpg, -0.0914823, 1, 0, 30.18646
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_543.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_543.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_543.jpg, 0, 1, 0, 30.19002
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_648.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_648.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_648.jpg, 0, 1, 0, 30.19031
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_751.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_751.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_751.jpg, 0, 1, 0, 30.19016
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_856.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_856.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_856.jpg, 0, 1, 0, 30.19047
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_42_963.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_42_963.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_42_963.jpg, 0, 1, 0, 30.19028
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_066.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_066.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_066.jpg, 0, 1, 0, 30.1903
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_169.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_169.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_169.jpg, 0, 1, 0, 30.18985
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_273.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_273.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_273.jpg, 0, 1, 0, 30.1904
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_375.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_375.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_375.jpg, 0, 1, 0, 30.19005
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_478.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_478.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_478.jpg, 0, 1, 0, 30.19045
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_581.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_581.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_581.jpg, 0, 1, 0, 30.1904
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_683.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_683.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_683.jpg, 0, 1, 0, 30.19036
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_784.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_784.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_784.jpg, 0, 1, 0, 30.19027
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_888.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_888.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_888.jpg, 0, 1, 0, 30.19027
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_43_992.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_43_992.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_43_992.jpg, 0, 1, 0, 30.19016
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_094.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_094.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_094.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_194.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_194.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_194.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_298.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_298.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_298.jpg, 0, 1, 0, 30.19029
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_405.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_405.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_405.jpg, 0.101218, 1, 0, 30.18762
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_508.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_508.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_508.jpg, 0, 1, 0, 30.19025
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_608.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_608.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_608.jpg, 0, 1, 0, 30.19032
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_710.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_710.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_710.jpg, 0, 1, 0, 30.19031
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_817.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_817.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_817.jpg, 0, 1, 0, 30.19025
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_44_924.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_44_924.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_44_924.jpg, 0.1900142, 1, 0, 30.18163
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_45_030.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_45_030.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_45_030.jpg, 0, 1, 0, 30.1897
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_45_130.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_45_130.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_45_130.jpg, 0, 1, 0, 30.1902
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_45_235.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_45_235.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_45_235.jpg, 0, 1, 0, 30.19028
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_45_337.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_45_337.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_45_337.jpg, -0.1794312, 1, 0, 30.1826
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_45_444.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_45_444.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_45_444.jpg, 0, 1, 0, 30.19009
K:\Games\simulator-windows-64\IMG\center_2019_09_17_20_44_45_549.jpg, K:\Games\simulator-windows-64\IMG\left_2019_09_17_20_44_45_549.jpg, K:\Games\simulator-windows-64\IMG\right_2019_09_17_20_44_45_549.jpg, 0, 1, 0, 30.19026
